file,class
dataset/yes/00000029_NO_04.wav,yes
dataset/yes/00000029_NO_05.wav,yes
dataset/yes/00000029_NO_06.wav,yes
dataset/yes/00000029_NO_07.wav,yes
dataset/yes/00000029_NO_08.wav,yes
dataset/yes/00000029_NO_09.wav,yes
dataset/yes/00000029_NO_10.wav,yes
dataset/yes/00000018_NO_01.wav,yes
dataset/yes/00000018_NO_02.wav,yes
dataset/yes/00000018_NO_03.wav,yes
dataset/yes/00000018_NO_04.wav,yes
dataset/yes/00000018_NO_05.wav,yes
dataset/yes/00000018_NO_06.wav,yes
dataset/yes/00000018_NO_07.wav,yes
dataset/yes/00000018_NO_08.wav,yes
dataset/yes/00000018_NO_09.wav,yes
dataset/yes/00000018_NO_10.wav,yes
dataset/yes/00000015_NO_01.wav,yes
dataset/yes/00000015_NO_02.wav,yes
dataset/yes/00000015_NO_03.wav,yes
dataset/yes/00000015_NO_04.wav,yes
dataset/yes/00000015_NO_05.wav,yes
dataset/yes/00000015_NO_06.wav,yes
dataset/yes/00000015_NO_07.wav,yes
dataset/yes/00000015_NO_08.wav,yes
dataset/yes/00000015_NO_09.wav,yes
dataset/yes/00000015_NO_10.wav,yes
dataset/yes/00000016_NO_01.wav,yes
dataset/yes/00000016_NO_02.wav,yes
dataset/yes/00000016_NO_03.wav,yes
dataset/yes/00000016_NO_04.wav,yes
dataset/yes/00000016_NO_05.wav,yes
dataset/yes/00000016_NO_06.wav,yes
dataset/yes/00000016_NO_07.wav,yes
dataset/yes/00000016_NO_08.wav,yes
dataset/yes/00000016_NO_09.wav,yes
dataset/yes/00000016_NO_10.wav,yes
dataset/yes/00000024_NO_01.wav,yes
dataset/yes/00000024_NO_02.wav,yes
dataset/yes/00000024_NO_03.wav,yes
dataset/yes/00000024_NO_04.wav,yes
dataset/yes/00000024_NO_05.wav,yes
dataset/yes/00000024_NO_06.wav,yes
dataset/yes/00000024_NO_07.wav,yes
dataset/yes/00000024_NO_08.wav,yes
dataset/yes/00000024_NO_09.wav,yes
dataset/yes/00000024_NO_10.wav,yes
dataset/yes/00000006_NO_01.wav,yes
dataset/yes/00000006_NO_02.wav,yes
dataset/yes/00000006_NO_03.wav,yes
dataset/yes/00000006_NO_04.wav,yes
dataset/yes/00000006_NO_05.wav,yes
dataset/yes/00000006_NO_06.wav,yes
dataset/yes/00000006_NO_07.wav,yes
dataset/yes/00000006_NO_08.wav,yes
dataset/yes/00000006_NO_09.wav,yes
dataset/yes/00000006_NO_10.wav,yes
dataset/zero/00000030_NO_01.wav,zero
dataset/zero/00000030_NO_02.wav,zero
dataset/zero/00000030_NO_03.wav,zero
dataset/zero/00000030_NO_04.wav,zero
dataset/zero/00000030_NO_05.wav,zero
dataset/zero/00000030_NO_06.wav,zero
dataset/zero/00000030_NO_07.wav,zero
dataset/zero/00000030_NO_08.wav,zero
dataset/zero/00000030_NO_09.wav,zero
dataset/zero/00000030_NO_10.wav,zero
dataset/zero/00000013_NO_01.wav,zero
dataset/zero/00000013_NO_02.wav,zero
dataset/zero/00000013_NO_03.wav,zero
dataset/zero/00000013_NO_04.wav,zero
dataset/zero/00000013_NO_05.wav,zero
dataset/zero/00000013_NO_06.wav,zero
dataset/zero/00000013_NO_07.wav,zero
dataset/zero/00000013_NO_08.wav,zero
dataset/zero/00000013_NO_09.wav,zero
dataset/zero/00000013_NO_10.wav,zero
dataset/zero/00000017_NO_01.wav,zero
dataset/zero/00000017_NO_02.wav,zero
dataset/zero/00000017_NO_03.wav,zero
dataset/zero/00000017_NO_04.wav,zero
dataset/zero/00000017_NO_05.wav,zero
dataset/zero/00000017_NO_06.wav,zero
dataset/zero/00000017_NO_07.wav,zero
dataset/zero/00000017_NO_08.wav,zero
dataset/zero/00000017_NO_09.wav,zero
dataset/zero/00000017_NO_10.wav,zero
dataset/zero/00000020_NO_01.wav,zero
dataset/zero/00000020_NO_02.wav,zero
dataset/zero/00000020_NO_03.wav,zero
dataset/zero/00000020_NO_04.wav,zero
dataset/zero/00000020_NO_05.wav,zero
dataset/zero/00000020_NO_06.wav,zero
dataset/zero/00000020_NO_07.wav,zero
dataset/zero/00000020_NO_08.wav,zero
dataset/zero/00000020_NO_09.wav,zero
dataset/zero/00000020_NO_10.wav,zero
dataset/zero/00000022_NO_01.wav,zero
dataset/zero/00000022_NO_02.wav,zero
dataset/zero/00000022_NO_03.wav,zero
dataset/zero/00000022_NO_04.wav,zero
dataset/zero/00000022_NO_05.wav,zero
dataset/zero/00000022_NO_06.wav,zero
dataset/zero/00000022_NO_07.wav,zero
dataset/zero/00000022_NO_08.wav,zero
dataset/zero/00000022_NO_09.wav,zero
dataset/zero/00000022_NO_10.wav,zero
dataset/zero/00000009_NO_01.wav,zero
dataset/zero/00000009_NO_02.wav,zero
dataset/zero/00000009_NO_03.wav,zero
dataset/zero/00000009_NO_04.wav,zero
dataset/zero/00000009_NO_05.wav,zero
dataset/zero/00000009_NO_06.wav,zero
dataset/zero/00000009_NO_07.wav,zero
dataset/zero/00000009_NO_08.wav,zero
dataset/zero/00000009_NO_09.wav,zero
dataset/zero/00000009_NO_10.wav,zero
dataset/zero/00000005_NO_01.wav,zero
dataset/zero/00000005_NO_02.wav,zero
dataset/zero/00000005_NO_03.wav,zero
dataset/zero/00000005_NO_04.wav,zero
dataset/zero/00000005_NO_05.wav,zero
dataset/zero/00000005_NO_06.wav,zero
dataset/zero/00000005_NO_07.wav,zero
dataset/zero/00000005_NO_08.wav,zero
dataset/zero/00000005_NO_09.wav,zero
dataset/zero/00000005_NO_10.wav,zero
dataset/zero/00000027_NO_01.wav,zero
dataset/zero/00000027_NO_02.wav,zero
dataset/zero/00000027_NO_03.wav,zero
dataset/zero/00000027_NO_04.wav,zero
dataset/zero/00000027_NO_05.wav,zero
dataset/zero/00000027_NO_06.wav,zero
dataset/zero/00000027_NO_07.wav,zero
dataset/zero/00000027_NO_08.wav,zero
dataset/zero/00000027_NO_09.wav,zero
dataset/zero/00000027_NO_10.wav,zero
dataset/zero/00000011_NO_01.wav,zero
dataset/zero/00000011_NO_02.wav,zero
dataset/zero/00000011_NO_03.wav,zero
dataset/zero/00000011_NO_04.wav,zero
dataset/zero/00000011_NO_05.wav,zero
dataset/zero/00000011_NO_06.wav,zero
dataset/zero/00000011_NO_07.wav,zero
dataset/zero/00000011_NO_08.wav,zero
dataset/zero/00000011_NO_09.wav,zero
dataset/zero/00000011_NO_10.wav,zero
dataset/zero/00000023_NO_01.wav,zero
dataset/zero/00000023_NO_02.wav,zero
dataset/zero/00000023_NO_03.wav,zero
dataset/zero/00000023_NO_04.wav,zero
dataset/zero/00000023_NO_05.wav,zero
dataset/zero/00000023_NO_06.wav,zero
dataset/zero/00000023_NO_07.wav,zero
dataset/zero/00000023_NO_08.wav,zero
dataset/zero/00000023_NO_09.wav,zero
dataset/zero/00000023_NO_10.wav,zero
dataset/zero/00000001_NO_01.wav,zero
dataset/zero/00000001_NO_02.wav,zero
dataset/zero/00000001_NO_03.wav,zero
dataset/zero/00000001_NO_04.wav,zero
dataset/zero/00000001_NO_05.wav,zero
dataset/zero/00000001_NO_06.wav,zero
dataset/zero/00000001_NO_07.wav,zero
dataset/zero/00000001_NO_08.wav,zero
dataset/zero/00000001_NO_09.wav,zero
dataset/zero/00000001_NO_10.wav,zero
dataset/zero/00000019_NO_01.wav,zero
dataset/zero/00000019_NO_02.wav,zero
dataset/zero/00000019_NO_03.wav,zero
dataset/zero/00000019_NO_04.wav,zero
dataset/zero/00000019_NO_05.wav,zero
dataset/zero/00000019_NO_06.wav,zero
dataset/zero/00000019_NO_07.wav,zero
dataset/zero/00000019_NO_08.wav,zero
dataset/zero/00000019_NO_09.wav,zero
dataset/zero/00000019_NO_10.wav,zero
dataset/zero/00000029_NO_01.wav,zero
dataset/zero/00000029_NO_02.wav,zero
dataset/zero/00000029_NO_03.wav,zero
dataset/zero/00000029_NO_04.wav,zero
dataset/zero/00000029_NO_05.wav,zero
dataset/zero/00000029_NO_06.wav,zero
dataset/zero/00000029_NO_07.wav,zero
dataset/zero/00000029_NO_08.wav,zero
dataset/zero/00000029_NO_09.wav,zero
dataset/zero/00000029_NO_10.wav,zero
dataset/zero/00000018_NO_01.wav,zero
dataset/zero/00000018_NO_02.wav,zero
dataset/zero/00000018_NO_03.wav,zero
dataset/zero/00000018_NO_04.wav,zero
dataset/zero/00000018_NO_05.wav,zero
dataset/zero/00000018_NO_06.wav,zero
dataset/zero/00000018_NO_07.wav,zero
dataset/zero/00000018_NO_08.wav,zero
dataset/zero/00000018_NO_09.wav,zero
dataset/zero/00000018_NO_10.wav,zero
dataset/zero/00000015_NO_01.wav,zero
dataset/zero/00000015_NO_02.wav,zero
dataset/zero/00000015_NO_03.wav,zero
dataset/zero/00000015_NO_04.wav,zero
dataset/zero/00000015_NO_05.wav,zero
dataset/zero/00000015_NO_06.wav,zero
dataset/zero/00000015_NO_07.wav,zero
dataset/zero/00000015_NO_08.wav,zero
dataset/zero/00000015_NO_09.wav,zero
dataset/zero/00000015_NO_10.wav,zero
dataset/zero/00000016_NO_01.wav,zero
dataset/zero/00000016_NO_02.wav,zero
dataset/zero/00000016_NO_03.wav,zero
dataset/zero/00000016_NO_04.wav,zero
dataset/zero/00000016_NO_05.wav,zero
dataset/zero/00000016_NO_06.wav,zero
dataset/zero/00000016_NO_07.wav,zero
dataset/zero/00000016_NO_08.wav,zero
dataset/zero/00000016_NO_09.wav,zero
dataset/zero/00000016_NO_10.wav,zero
dataset/zero/00000024_NO_01.wav,zero
dataset/zero/00000024_NO_02.wav,zero
dataset/zero/00000024_NO_03.wav,zero
dataset/zero/00000024_NO_04.wav,zero
dataset/zero/00000024_NO_05.wav,zero
dataset/zero/00000024_NO_06.wav,zero
dataset/zero/00000024_NO_07.wav,zero
dataset/zero/00000024_NO_08.wav,zero
dataset/zero/00000024_NO_09.wav,zero
dataset/zero/00000024_NO_10.wav,zero
dataset/zero/00000006_NO_01.wav,zero
dataset/zero/00000006_NO_02.wav,zero
dataset/zero/00000006_NO_03.wav,zero
dataset/zero/00000006_NO_04.wav,zero
dataset/zero/00000006_NO_05.wav,zero
dataset/zero/00000006_NO_06.wav,zero
dataset/zero/00000006_NO_07.wav,zero
dataset/zero/00000006_NO_08.wav,zero
dataset/zero/00000006_NO_09.wav,zero
dataset/zero/00000006_NO_10.wav,zero
dataset/zoom in/00000030_NO_01.wav,zoom in
dataset/zoom in/00000030_NO_02.wav,zoom in
dataset/zoom in/00000030_NO_03.wav,zoom in
dataset/zoom in/00000030_NO_04.wav,zoom in
dataset/zoom in/00000030_NO_05.wav,zoom in
dataset/zoom in/00000030_NO_06.wav,zoom in
dataset/zoom in/00000030_NO_07.wav,zoom in
dataset/zoom in/00000030_NO_08.wav,zoom in
dataset/zoom in/00000030_NO_09.wav,zoom in
dataset/zoom in/00000030_NO_10.wav,zoom in
dataset/zoom in/00000013_NO_01.wav,zoom in
dataset/zoom in/00000013_NO_02.wav,zoom in
dataset/zoom in/00000013_NO_03.wav,zoom in
dataset/zoom in/00000013_NO_04.wav,zoom in
dataset/zoom in/00000013_NO_05.wav,zoom in
dataset/zoom in/00000013_NO_06.wav,zoom in
dataset/zoom in/00000013_NO_07.wav,zoom in
dataset/zoom in/00000013_NO_08.wav,zoom in
dataset/zoom in/00000013_NO_09.wav,zoom in
dataset/zoom in/00000013_NO_10.wav,zoom in
dataset/zoom in/00000017_NO_01.wav,zoom in
dataset/zoom in/00000017_NO_02.wav,zoom in
dataset/zoom in/00000017_NO_03.wav,zoom in
dataset/zoom in/00000017_NO_04.wav,zoom in
dataset/zoom in/00000017_NO_05.wav,zoom in
dataset/zoom in/00000017_NO_06.wav,zoom in
dataset/zoom in/00000017_NO_07.wav,zoom in
dataset/zoom in/00000017_NO_08.wav,zoom in
dataset/zoom in/00000017_NO_09.wav,zoom in
dataset/zoom in/00000017_NO_10.wav,zoom in
dataset/zoom in/00000020_NO_01.wav,zoom in
dataset/zoom in/00000020_NO_02.wav,zoom in
dataset/zoom in/00000020_NO_03.wav,zoom in
dataset/zoom in/00000020_NO_04.wav,zoom in
dataset/zoom in/00000020_NO_05.wav,zoom in
dataset/zoom in/00000020_NO_06.wav,zoom in
dataset/zoom in/00000020_NO_07.wav,zoom in
dataset/zoom in/00000020_NO_08.wav,zoom in
dataset/zoom in/00000020_NO_09.wav,zoom in
dataset/zoom in/00000020_NO_10.wav,zoom in
dataset/zoom in/00000022_NO_01.wav,zoom in
dataset/zoom in/00000022_NO_02.wav,zoom in
dataset/zoom in/00000022_NO_03.wav,zoom in
dataset/zoom in/00000022_NO_04.wav,zoom in
dataset/zoom in/00000022_NO_05.wav,zoom in
dataset/zoom in/00000022_NO_06.wav,zoom in
dataset/zoom in/00000022_NO_07.wav,zoom in
dataset/zoom in/00000022_NO_08.wav,zoom in
dataset/zoom in/00000022_NO_09.wav,zoom in
dataset/zoom in/00000022_NO_10.wav,zoom in
dataset/zoom in/00000009_NO_01.wav,zoom in
dataset/zoom in/00000009_NO_02.wav,zoom in
dataset/zoom in/00000009_NO_03.wav,zoom in
dataset/zoom in/00000009_NO_04.wav,zoom in
dataset/zoom in/00000009_NO_05.wav,zoom in
dataset/zoom in/00000009_NO_06.wav,zoom in
dataset/zoom in/00000009_NO_07.wav,zoom in
dataset/zoom in/00000009_NO_08.wav,zoom in
dataset/zoom in/00000009_NO_09.wav,zoom in
dataset/zoom in/00000009_NO_10.wav,zoom in
dataset/zoom in/00000005_NO_01.wav,zoom in
dataset/zoom in/00000005_NO_02.wav,zoom in
dataset/zoom in/00000005_NO_03.wav,zoom in
dataset/zoom in/00000005_NO_04.wav,zoom in
dataset/zoom in/00000005_NO_05.wav,zoom in
dataset/zoom in/00000005_NO_06.wav,zoom in
dataset/zoom in/00000005_NO_07.wav,zoom in
dataset/zoom in/00000005_NO_08.wav,zoom in
dataset/zoom in/00000005_NO_09.wav,zoom in
dataset/zoom in/00000005_NO_10.wav,zoom in
dataset/zoom in/00000027_NO_01.wav,zoom in
dataset/zoom in/00000027_NO_02.wav,zoom in
dataset/zoom in/00000027_NO_03.wav,zoom in
dataset/zoom in/00000027_NO_04.wav,zoom in
dataset/zoom in/00000027_NO_05.wav,zoom in
dataset/zoom in/00000027_NO_06.wav,zoom in
dataset/zoom in/00000027_NO_07.wav,zoom in
dataset/zoom in/00000027_NO_08.wav,zoom in
dataset/zoom in/00000027_NO_09.wav,zoom in
dataset/zoom in/00000027_NO_10.wav,zoom in
dataset/zoom in/00000011_NO_01.wav,zoom in
dataset/zoom in/00000011_NO_02.wav,zoom in
dataset/zoom in/00000011_NO_03.wav,zoom in
dataset/zoom in/00000011_NO_04.wav,zoom in
dataset/zoom in/00000011_NO_05.wav,zoom in
dataset/zoom in/00000011_NO_06.wav,zoom in
dataset/zoom in/00000011_NO_07.wav,zoom in
dataset/zoom in/00000011_NO_08.wav,zoom in
dataset/zoom in/00000011_NO_09.wav,zoom in
dataset/zoom in/00000011_NO_10.wav,zoom in
dataset/zoom in/00000023_NO_01.wav,zoom in
dataset/zoom in/00000023_NO_02.wav,zoom in
dataset/zoom in/00000023_NO_03.wav,zoom in
dataset/zoom in/00000023_NO_04.wav,zoom in
dataset/zoom in/00000023_NO_05.wav,zoom in
dataset/zoom in/00000023_NO_06.wav,zoom in
dataset/zoom in/00000023_NO_07.wav,zoom in
dataset/zoom in/00000023_NO_08.wav,zoom in
dataset/zoom in/00000023_NO_09.wav,zoom in
dataset/zoom in/00000023_NO_10.wav,zoom in
dataset/zoom in/00000001_NO_01.wav,zoom in
dataset/zoom in/00000001_NO_02.wav,zoom in
dataset/zoom in/00000001_NO_03.wav,zoom in
dataset/zoom in/00000001_NO_04.wav,zoom in
dataset/zoom in/00000001_NO_05.wav,zoom in
dataset/zoom in/00000001_NO_06.wav,zoom in
dataset/zoom in/00000001_NO_07.wav,zoom in
dataset/zoom in/00000001_NO_08.wav,zoom in
dataset/zoom in/00000001_NO_09.wav,zoom in
dataset/zoom in/00000001_NO_10.wav,zoom in
dataset/zoom in/00000019_NO_01.wav,zoom in
dataset/zoom in/00000019_NO_02.wav,zoom in
dataset/zoom in/00000019_NO_03.wav,zoom in
dataset/zoom in/00000019_NO_04.wav,zoom in
dataset/zoom in/00000019_NO_05.wav,zoom in
dataset/zoom in/00000019_NO_06.wav,zoom in
dataset/zoom in/00000019_NO_07.wav,zoom in
dataset/zoom in/00000019_NO_08.wav,zoom in
dataset/zoom in/00000019_NO_09.wav,zoom in
dataset/zoom in/00000019_NO_10.wav,zoom in
dataset/zoom in/00000029_NO_01.wav,zoom in
dataset/zoom in/00000029_NO_02.wav,zoom in
dataset/zoom in/00000029_NO_03.wav,zoom in
dataset/zoom in/00000029_NO_04.wav,zoom in
dataset/zoom in/00000029_NO_05.wav,zoom in
dataset/zoom in/00000029_NO_06.wav,zoom in
dataset/zoom in/00000029_NO_07.wav,zoom in
dataset/zoom in/00000029_NO_08.wav,zoom in
dataset/zoom in/00000029_NO_09.wav,zoom in
dataset/zoom in/00000029_NO_10.wav,zoom in
dataset/zoom in/00000018_NO_01.wav,zoom in
dataset/zoom in/00000018_NO_02.wav,zoom in
dataset/zoom in/00000018_NO_03.wav,zoom in
dataset/zoom in/00000018_NO_04.wav,zoom in
dataset/zoom in/00000018_NO_05.wav,zoom in
dataset/zoom in/00000018_NO_06.wav,zoom in
dataset/zoom in/00000018_NO_07.wav,zoom in
dataset/zoom in/00000018_NO_08.wav,zoom in
dataset/zoom in/00000018_NO_09.wav,zoom in
dataset/zoom in/00000018_NO_10.wav,zoom in
dataset/zoom in/00000015_NO_01.wav,zoom in
dataset/zoom in/00000015_NO_02.wav,zoom in
dataset/zoom in/00000015_NO_03.wav,zoom in
dataset/zoom in/00000015_NO_04.wav,zoom in
dataset/zoom in/00000015_NO_05.wav,zoom in
dataset/zoom in/00000015_NO_06.wav,zoom in
dataset/zoom in/00000015_NO_07.wav,zoom in
dataset/zoom in/00000015_NO_08.wav,zoom in
dataset/zoom in/00000015_NO_09.wav,zoom in
dataset/zoom in/00000015_NO_10.wav,zoom in
dataset/zoom in/00000016_NO_01.wav,zoom in
dataset/zoom in/00000016_NO_02.wav,zoom in
dataset/zoom in/00000016_NO_03.wav,zoom in
dataset/zoom in/00000016_NO_04.wav,zoom in
dataset/zoom in/00000016_NO_05.wav,zoom in
dataset/zoom in/00000016_NO_06.wav,zoom in
dataset/zoom in/00000016_NO_07.wav,zoom in
dataset/zoom in/00000016_NO_08.wav,zoom in
dataset/zoom in/00000016_NO_09.wav,zoom in
dataset/zoom in/00000016_NO_10.wav,zoom in
dataset/zoom in/00000024_NO_01.wav,zoom in
dataset/zoom in/00000024_NO_02.wav,zoom in
dataset/zoom in/00000024_NO_03.wav,zoom in
dataset/zoom in/00000024_NO_04.wav,zoom in
dataset/zoom in/00000024_NO_05.wav,zoom in
dataset/zoom in/00000024_NO_06.wav,zoom in
dataset/zoom in/00000024_NO_07.wav,zoom in
dataset/zoom in/00000024_NO_08.wav,zoom in
dataset/zoom in/00000024_NO_09.wav,zoom in
dataset/zoom in/00000024_NO_10.wav,zoom in
dataset/zoom in/00000006_NO_01.wav,zoom in
dataset/zoom in/00000006_NO_02.wav,zoom in
dataset/zoom in/00000006_NO_03.wav,zoom in
dataset/zoom in/00000006_NO_04.wav,zoom in
dataset/zoom in/00000006_NO_05.wav,zoom in
dataset/zoom in/00000006_NO_06.wav,zoom in
dataset/zoom in/00000006_NO_07.wav,zoom in
dataset/zoom in/00000006_NO_08.wav,zoom in
dataset/zoom in/00000006_NO_09.wav,zoom in
dataset/zoom in/00000006_NO_10.wav,zoom in
dataset/zoom out/00000030_NO_01.wav,zoom out
dataset/zoom out/00000030_NO_02.wav,zoom out
dataset/zoom out/00000030_NO_03.wav,zoom out
dataset/zoom out/00000030_NO_04.wav,zoom out
dataset/zoom out/00000030_NO_05.wav,zoom out
dataset/zoom out/00000030_NO_06.wav,zoom out
dataset/zoom out/00000030_NO_07.wav,zoom out
dataset/zoom out/00000030_NO_08.wav,zoom out
dataset/zoom out/00000030_NO_09.wav,zoom out
dataset/zoom out/00000030_NO_10.wav,zoom out
dataset/zoom out/00000013_NO_01.wav,zoom out
dataset/zoom out/00000013_NO_02.wav,zoom out
dataset/zoom out/00000013_NO_03.wav,zoom out
dataset/zoom out/00000013_NO_04.wav,zoom out
dataset/zoom out/00000013_NO_05.wav,zoom out
dataset/zoom out/00000013_NO_06.wav,zoom out
dataset/zoom out/00000013_NO_07.wav,zoom out
dataset/zoom out/00000013_NO_08.wav,zoom out
dataset/zoom out/00000013_NO_09.wav,zoom out
dataset/zoom out/00000013_NO_10.wav,zoom out
dataset/zoom out/00000017_NO_01.wav,zoom out
dataset/zoom out/00000017_NO_02.wav,zoom out
dataset/zoom out/00000017_NO_03.wav,zoom out
dataset/zoom out/00000017_NO_04.wav,zoom out
dataset/zoom out/00000017_NO_05.wav,zoom out
dataset/zoom out/00000017_NO_06.wav,zoom out
dataset/zoom out/00000017_NO_07.wav,zoom out
dataset/zoom out/00000017_NO_08.wav,zoom out
dataset/zoom out/00000017_NO_09.wav,zoom out
dataset/zoom out/00000017_NO_10.wav,zoom out
dataset/zoom out/00000020_NO_01.wav,zoom out
dataset/zoom out/00000020_NO_02.wav,zoom out
dataset/zoom out/00000020_NO_03.wav,zoom out
dataset/zoom out/00000020_NO_04.wav,zoom out
dataset/zoom out/00000020_NO_05.wav,zoom out
dataset/zoom out/00000020_NO_06.wav,zoom out
dataset/zoom out/00000020_NO_07.wav,zoom out
dataset/zoom out/00000020_NO_08.wav,zoom out
dataset/zoom out/00000020_NO_09.wav,zoom out
dataset/zoom out/00000020_NO_10.wav,zoom out
dataset/zoom out/00000022_NO_01.wav,zoom out
dataset/zoom out/00000022_NO_02.wav,zoom out
dataset/zoom out/00000022_NO_03.wav,zoom out
dataset/zoom out/00000022_NO_04.wav,zoom out
dataset/zoom out/00000022_NO_05.wav,zoom out
dataset/zoom out/00000022_NO_06.wav,zoom out
dataset/zoom out/00000022_NO_07.wav,zoom out
dataset/zoom out/00000022_NO_08.wav,zoom out
dataset/zoom out/00000022_NO_09.wav,zoom out
dataset/zoom out/00000022_NO_10.wav,zoom out
dataset/zoom out/00000009_NO_01.wav,zoom out
dataset/zoom out/00000009_NO_02.wav,zoom out
dataset/zoom out/00000009_NO_03.wav,zoom out
dataset/zoom out/00000009_NO_04.wav,zoom out
dataset/zoom out/00000009_NO_05.wav,zoom out
dataset/zoom out/00000009_NO_06.wav,zoom out
dataset/zoom out/00000009_NO_07.wav,zoom out
dataset/zoom out/00000009_NO_08.wav,zoom out
dataset/zoom out/00000009_NO_09.wav,zoom out
dataset/zoom out/00000009_NO_10.wav,zoom out
dataset/zoom out/00000005_NO_01.wav,zoom out
dataset/zoom out/00000005_NO_02.wav,zoom out
dataset/zoom out/00000005_NO_03.wav,zoom out
dataset/zoom out/00000005_NO_04.wav,zoom out
dataset/zoom out/00000005_NO_05.wav,zoom out
dataset/zoom out/00000005_NO_06.wav,zoom out
dataset/zoom out/00000005_NO_07.wav,zoom out
dataset/zoom out/00000005_NO_08.wav,zoom out
dataset/zoom out/00000005_NO_09.wav,zoom out
dataset/zoom out/00000005_NO_10.wav,zoom out
dataset/zoom out/00000027_NO_01.wav,zoom out
dataset/zoom out/00000027_NO_02.wav,zoom out
dataset/zoom out/00000027_NO_03.wav,zoom out
dataset/zoom out/00000027_NO_04.wav,zoom out
dataset/zoom out/00000027_NO_05.wav,zoom out
dataset/zoom out/00000027_NO_06.wav,zoom out
dataset/zoom out/00000027_NO_07.wav,zoom out
dataset/zoom out/00000027_NO_08.wav,zoom out
dataset/zoom out/00000027_NO_09.wav,zoom out
dataset/zoom out/00000027_NO_10.wav,zoom out
dataset/zoom out/00000011_NO_01.wav,zoom out
dataset/zoom out/00000011_NO_02.wav,zoom out
dataset/zoom out/00000011_NO_03.wav,zoom out
dataset/zoom out/00000011_NO_04.wav,zoom out
dataset/zoom out/00000011_NO_05.wav,zoom out
dataset/zoom out/00000011_NO_06.wav,zoom out
dataset/zoom out/00000011_NO_07.wav,zoom out
dataset/zoom out/00000011_NO_08.wav,zoom out
dataset/zoom out/00000011_NO_09.wav,zoom out
dataset/zoom out/00000011_NO_10.wav,zoom out
dataset/zoom out/00000023_NO_01.wav,zoom out
dataset/zoom out/00000023_NO_02.wav,zoom out
dataset/zoom out/00000023_NO_03.wav,zoom out
dataset/zoom out/00000023_NO_04.wav,zoom out
dataset/zoom out/00000023_NO_05.wav,zoom out
dataset/zoom out/00000023_NO_06.wav,zoom out
dataset/zoom out/00000023_NO_07.wav,zoom out
dataset/zoom out/00000023_NO_08.wav,zoom out
dataset/zoom out/00000023_NO_09.wav,zoom out
dataset/zoom out/00000023_NO_10.wav,zoom out
dataset/zoom out/00000001_NO_01.wav,zoom out
dataset/zoom out/00000001_NO_02.wav,zoom out
dataset/zoom out/00000001_NO_03.wav,zoom out
dataset/zoom out/00000001_NO_04.wav,zoom out
dataset/zoom out/00000001_NO_05.wav,zoom out
dataset/zoom out/00000001_NO_06.wav,zoom out
dataset/zoom out/00000001_NO_07.wav,zoom out
dataset/zoom out/00000001_NO_08.wav,zoom out
dataset/zoom out/00000001_NO_09.wav,zoom out
dataset/zoom out/00000001_NO_10.wav,zoom out
dataset/zoom out/00000019_NO_01.wav,zoom out
dataset/zoom out/00000019_NO_02.wav,zoom out
dataset/zoom out/00000019_NO_03.wav,zoom out
dataset/zoom out/00000019_NO_04.wav,zoom out
dataset/zoom out/00000019_NO_05.wav,zoom out
dataset/zoom out/00000019_NO_06.wav,zoom out
dataset/zoom out/00000019_NO_07.wav,zoom out
dataset/zoom out/00000019_NO_08.wav,zoom out
dataset/zoom out/00000019_NO_09.wav,zoom out
dataset/zoom out/00000019_NO_10.wav,zoom out
dataset/zoom out/00000029_NO_01.wav,zoom out
dataset/zoom out/00000029_NO_02.wav,zoom out
dataset/zoom out/00000029_NO_03.wav,zoom out
dataset/zoom out/00000029_NO_04.wav,zoom out
dataset/zoom out/00000029_NO_05.wav,zoom out
dataset/zoom out/00000029_NO_06.wav,zoom out
dataset/zoom out/00000029_NO_07.wav,zoom out
dataset/zoom out/00000029_NO_08.wav,zoom out
dataset/zoom out/00000029_NO_09.wav,zoom out
dataset/zoom out/00000029_NO_10.wav,zoom out
dataset/zoom out/00000018_NO_01.wav,zoom out
dataset/zoom out/00000018_NO_02.wav,zoom out
dataset/zoom out/00000018_NO_03.wav,zoom out
dataset/zoom out/00000018_NO_04.wav,zoom out
dataset/zoom out/00000018_NO_05.wav,zoom out
dataset/zoom out/00000018_NO_06.wav,zoom out
dataset/zoom out/00000018_NO_07.wav,zoom out
dataset/zoom out/00000018_NO_08.wav,zoom out
dataset/zoom out/00000018_NO_09.wav,zoom out
dataset/zoom out/00000018_NO_10.wav,zoom out
dataset/zoom out/00000015_NO_01.wav,zoom out
dataset/zoom out/00000015_NO_02.wav,zoom out
dataset/zoom out/00000015_NO_03.wav,zoom out
dataset/zoom out/00000015_NO_04.wav,zoom out
dataset/zoom out/00000015_NO_05.wav,zoom out
dataset/zoom out/00000015_NO_06.wav,zoom out
dataset/zoom out/00000015_NO_07.wav,zoom out
dataset/zoom out/00000015_NO_08.wav,zoom out
dataset/zoom out/00000015_NO_09.wav,zoom out
dataset/zoom out/00000015_NO_10.wav,zoom out
dataset/zoom out/00000016_NO_01.wav,zoom out
dataset/zoom out/00000016_NO_02.wav,zoom out
dataset/zoom out/00000016_NO_03.wav,zoom out
dataset/zoom out/00000016_NO_04.wav,zoom out
dataset/zoom out/00000016_NO_05.wav,zoom out
dataset/zoom out/00000016_NO_06.wav,zoom out
dataset/zoom out/00000016_NO_07.wav,zoom out
